id;listing_url;name;host_id;host_name;host_is_superhost;neighbourhood_cleansed;property_type;room_type;bathrooms_text;bedrooms;beds;amenities;price;number_of_reviews;first_review;last_review;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;reviews_per_month
11204982;https://www.airbnb.com/rooms/11204982;Unusual ground floor apartment;58347062;Sammi;t;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;2;3;"[""Microwave"", ""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""QUAD 33/303 - Diapason Micra - Macbook+Spotify Pro sound system with Bluetooth and aux"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""Body soap"", ""Stove"", ""Wifi"", ""Hot water"", ""Hangers"", ""Shower gel"", ""Shampoo"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Nespresso machine"", ""Host greets you"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";150.00;68;2016-03-16;2020-03-08;99;10;10;10;10;10;10;1.18
11215207;https://www.airbnb.com/rooms/11215207;COZY apt in CITY CENTER!;1464510;Wendy And Bram;f;Centrum-West;Entire apartment;Entire home/apt;1.5 baths;1;2;"[""Hangers"", ""Crib"", ""Carbon monoxide alarm"", ""Shampoo"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Cable TV"", ""Hair dryer"", ""TV"", ""Window guards"", ""Heating"", ""Washer"", ""Kitchen"", ""Smoke alarm""]";225.00;53;2016-03-16;2020-03-14;88;9;9;9;9;10;8;0.92
11215477;https://www.airbnb.com/rooms/11215477;West City apartment Amsterdam;58428526;Janeth;f;Bos en Lommer;Entire apartment;Entire home/apt;1 bath;1;2;"[""Wifi"", ""Oven"", ""Iron"", ""Microwave"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Host greets you"", ""Long term stays allowed"", ""Shampoo"", ""Free parking on premises"", ""Patio or balcony"", ""Dedicated workspace"", ""Garden or backyard"", ""Essentials"", ""Cable TV"", ""Hair dryer"", ""TV"", ""Heating"", ""Refrigerator""]";130.00;47;2016-06-10;2020-07-05;94;9;10;10;10;9;9;0.86
11217131;https://www.airbnb.com/rooms/11217131;Spacious Family House in the Museum District;195909;Karina;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1 bath;2;2;"[""Children\u2019s books and toys"", ""Microwave"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Game console"", ""High chair"", ""Oven"", ""Children\u2019s dinnerware"", ""Babysitter recommendations"", ""Cable TV"", ""TV"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Room-darkening shades"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";250.00;16;2016-03-29;2020-01-02;100;10;10;10;10;10;10;0.28
11233691;https://www.airbnb.com/rooms/11233691;Close to the Centre & Schiphol!;52153125;Anne-Beth;f;Slotervaart;Entire apartment;Entire home/apt;1 bath;1;1;"[""Wifi"", ""Iron"", ""Hangers"", ""Fire extinguisher"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Heating"", ""Washer"", ""Smoke alarm""]";85.00;37;2016-07-23;2019-10-21;93;10;9;10;9;10;9;0.69
11235093;https://www.airbnb.com/rooms/11235093;Ground floor apartment with garden next to park;58573877;Bart;f;Slotervaart;Entire apartment;Entire home/apt;1 bath;1;1;"[""Children\u2019s books and toys"", ""Carbon monoxide alarm"", ""Single level home"", ""First aid kit"", ""Smoke alarm"", ""Game console"", ""Private entrance"", ""BBQ grill"", ""TV"", ""Wifi"", ""Hot water"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Garden or backyard"", ""Host greets you"", ""Long term stays allowed"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Heating"", ""Washer""]";95.00;8;2016-04-18;2018-07-09;95;10;8;10;10;9;9;0.14
11239298;https://www.airbnb.com/rooms/11239298;Authentic Amsterdam Hideout!;58083795;Fleur;t;Centrum-Oost;Entire apartment;Entire home/apt;1 bath;1;1;"[""Wifi"", ""Iron"", ""Hot water"", ""Coffee maker"", ""Private entrance"", ""Host greets you"", ""Hangers"", ""Shampoo"", ""Shower gel"", ""Luggage dropoff allowed"", ""Fire extinguisher"", ""Paid parking off premises"", ""Essentials"", ""First aid kit"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm""]";50.00;394;2016-05-01;2020-11-20;95;10;10;10;10;10;9;7.00
11250293;https://www.airbnb.com/rooms/11250293;MODERN APT | OUTSIDE TERRACE;14128986;Tom;f;Bos en Lommer;Entire apartment;Entire home/apt;1 bath;1;2;"[""Wifi"", ""Oven"", ""Iron"", ""Microwave"", ""Hot water"", ""Dishwasher"", ""Coffee maker"", ""Patio or balcony"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""Dishes and silverware"", ""TV"", ""Heating"", ""Refrigerator"", ""Washer"", ""Cooking basics"", ""Stove""]";125.00;32;2016-03-08;2020-03-15;94;9;9;10;10;9;9;0.55
11251439;https://www.airbnb.com/rooms/11251439;Cozy appartment, 77m2, free parking;19647281;Lindsy;f;Noord-West;Entire apartment;Entire home/apt;1 bath;2;2;"[""Wifi"", ""Iron"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";120.00;8;2016-03-29;2016-09-13;98;10;10;10;10;9;10;0.14
11265870;https://www.airbnb.com/rooms/11265870;Stay on the water in the center;58813481;Stevin And Jol;t;Centrum-West;Private room in boat;Private room;1 private bath;;1;"[""Microwave"", ""Private living room"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Patio or balcony"", ""Private entrance"", ""Cable TV"", ""TV"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Lockbox"", ""Iron"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating""]";98.00;339;2016-02-21;2020-09-17;99;10;10;10;10;10;10;5.78
11267148;https://www.airbnb.com/rooms/11267148;Spacious and unique apartment 85m2 with garden;8791692;Gijs En Danielle;f;Westerpark;Entire apartment;Entire home/apt;1 bath;1;1;"[""Children\u2019s books and toys"", ""Microwave"", ""Carbon monoxide alarm"", ""Single level home"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Oven"", ""Private entrance"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Hangers"", ""Coffee maker"", ""Crib"", ""Luggage dropoff allowed"", ""Kitchen"", ""Ethernet connection"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer"", ""Breakfast""]";130.00;26;2016-03-06;2020-01-02;99;10;10;10;10;10;10;0.45
11269745;https://www.airbnb.com/rooms/11269745;Single villa on island in Amsterdam- families only;58841005;Wouter;f;IJburg - Zeeburgereiland;Entire townhouse;Entire home/apt;1 bath;4;4;"[""Children\u2019s books and toys"", ""Microwave"", ""Free parking on premises"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Game console"", ""Oven"", ""Patio or balcony"", ""Children\u2019s dinnerware"", ""Private entrance"", ""Cable TV"", ""BBQ grill"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Bathtub"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Waterfront"", ""Washer""]";180.00;4;2016-03-19;2018-09-02;93;9;9;10;10;9;9;0.07
11269761;https://www.airbnb.com/rooms/11269761;Lovely apartment near Jordan area;3347613;Sylvia;f;Westerpark;Entire apartment;Entire home/apt;1 bath;1;1;"[""Microwave"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";218.00;14;2016-04-11;2019-06-15;97;10;10;10;10;10;10;0.25
11274843;https://www.airbnb.com/rooms/11274843;Apt with Roof Terrace | Close 2 RAI;58874313;Nicolien;f;De Pijp - Rivierenbuurt;Entire house;Entire home/apt;1 bath;2;3;"[""Wifi"", ""Iron"", ""Hangers"", ""Carbon monoxide alarm"", ""Shampoo"", ""Fire extinguisher"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";200.00;11;2016-05-23;2016-08-22;96;10;10;10;9;10;10;0.20
11275833;https://www.airbnb.com/rooms/11275833;Light Filled Canal Belt Apartment;8944258;Carrie;f;Centrum-Oost;Entire apartment;Entire home/apt;1 bath;2;2;"[""Children\u2019s books and toys"", ""Microwave"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Babysitter recommendations"", ""Cable TV"", ""BBQ grill"", ""TV"", ""Building staff"", ""Pack \u2019n Play/travel crib"", ""Stove"", ""Wifi"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Bathtub"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Long term stays allowed"", ""Baby safety gates"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";328.00;8;2016-05-19;2019-06-07;100;10;10;10;10;10;10;0.14
11278289;https://www.airbnb.com/rooms/11278289;"""cosy & at home in Amsterdam""";58901847;Parisa;f;Centrum-West;Entire apartment;Entire home/apt;1 bath;;2;"[""Wifi"", ""Iron"", ""Hangers"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""Heating"", ""Washer""]";120.00;44;2016-05-08;2018-04-01;98;10;10;10;10;10;10;0.79
11288652;https://www.airbnb.com/rooms/11288652;Bright Studio with Great View.;58980240;Marthe;f;Bos en Lommer;Entire apartment;Entire home/apt;1 bath;;1;"[""Wifi"", ""Hangers"", ""Carbon monoxide alarm"", ""Shampoo"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""First aid kit"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm"", ""Elevator""]";100.00;10;2016-07-27;2019-08-13;91;9;10;10;10;9;9;0.19
11319568;https://www.airbnb.com/rooms/11319568;Spacious apartment in A'dam centre;6236573;Feline;f;Centrum-Oost;Entire condominium;Entire home/apt;1 bath;1;1;"[""Microwave"", ""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Room-darkening shades"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";140.00;28;2016-04-18;2018-07-29;98;10;10;10;10;9;10;0.49
11328193;https://www.airbnb.com/rooms/11328193;★ MODERN FLAT ★ BALCONY ★ HIP AMSTERDAM OOST ★;7312657;Paolo;t;Oud-Oost;Entire apartment;Entire home/apt;1.5 baths;2;2;"[""Children\u2019s books and toys"", ""Microwave"", ""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Crib"", ""Shampoo"", ""Bathtub"", ""Kitchen"", ""Cooking basics"", ""Elevator"", ""Iron"", ""Room-darkening shades"", ""Dishwasher"", ""Host greets you"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Changing table"", ""Heating"", ""Washer""]";87.00;33;2016-03-08;2020-08-10;98;10;10;10;10;9;9;0.57
11333667;https://www.airbnb.com/rooms/11333667;Lobby Apartment;8558897;Alex;f;Zuid;Entire apartment;Entire home/apt;1.5 baths;3;4;"[""Microwave"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""TV"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";780.00;108;2016-07-16;2020-03-15;91;10;10;10;9;10;9;2.01
11341780;https://www.airbnb.com/rooms/11341780;Perfect place to discover Amsterdam;48848891;Rik;f;Centrum-West;Private room in house;Private room;1 bath;1;1;"[""Wifi"", ""Iron"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Dedicated workspace"", ""Essentials"", ""Dryer"", ""Cable TV"", ""Kitchen"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";80.00;1;2016-02-28;2016-02-28;80;8;6;10;10;10;8;0.02
11348551;https://www.airbnb.com/rooms/11348551;Nice room in stunning ap w balcony;41281292;Martijn;f;De Baarsjes - Oud-West;Private room in apartment;Private room;1 bath;1;1;"[""Wifi"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""First aid kit"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";103.00;9;2016-03-06;2019-03-31;88;9;9;9;10;10;9;0.15
11358343;https://www.airbnb.com/rooms/11358343;Cosy & quiet in the City 2/4p;47526060;Anja;t;Watergraafsmeer;Entire house;Entire home/apt;1 bath;1;2;"[""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Essentials"", ""Hair dryer"", ""Heating""]";125.00;48;2016-04-05;2019-10-14;97;10;10;10;10;9;9;0.84
11372513;https://www.airbnb.com/rooms/11372513;Spacious & sunny private room;12004296;Lisa;f;De Baarsjes - Oud-West;Private room in apartment;Private room;1 bath;1;1;"[""Wifi"", ""Iron"", ""Shampoo"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""Heating"", ""Washer""]";46.00;10;2016-02-27;2017-04-19;98;10;10;10;10;10;10;0.17
11384484;https://www.airbnb.com/rooms/11384484;Beautiful and Sunny Studio in Centre of A'dam 35m2;18303460;Jordi;f;Centrum-Oost;Entire apartment;Entire home/apt;1 bath;;1;"[""Wifi"", ""Iron"", ""Private entrance"", ""Hangers"", ""Carbon monoxide alarm"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";109.00;7;2016-09-11;2017-11-13;97;10;10;10;10;9;9;0.14
11385346;https://www.airbnb.com/rooms/11385346;Lovely Apartment Amsterdam, centre;40584445;Maartje & Mark;f;Centrum-West;Entire apartment;Entire home/apt;1.5 baths;1;1;"[""Microwave"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Private entrance"", ""Cable TV"", ""TV"", ""Free street parking"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating""]";108.00;66;2016-03-06;2019-12-28;91;9;9;10;10;10;9;1.14
11386080;https://www.airbnb.com/rooms/11386080;In Westerpark and close to Centre and Jordan area;11394351;Bas;f;Westerpark;Entire apartment;Entire home/apt;1 bath;1;1;"[""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Extra pillows and blankets"", ""Hair dryer"", ""Heating"", ""Washer""]";79.00;25;2016-05-01;2019-04-22;100;10;10;10;10;10;9;0.44
11403295;https://www.airbnb.com/rooms/11403295;Nice app. on top location (De Pijp);4555414;Jasper;f;Zuid;Entire apartment;Entire home/apt;1 bath;1;1;"[""Wifi"", ""Iron"", ""Hangers"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Cable TV"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""First aid kit"", ""Washer"", ""Lockbox"", ""Smoke alarm""]";149.00;17;2016-04-27;2017-11-24;95;10;9;10;10;10;9;0.30
11404700;https://www.airbnb.com/rooms/11404700;Modern and bright 4p apt in nice neighborhood;2296343;Arthur;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;2;2;"[""Wifi"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Heating"", ""Washer"", ""Hot tub"", ""Smoke alarm""]";117.00;9;2016-02-29;2016-12-23;70;9;8;10;9;8;7;0.15
11416838;https://www.airbnb.com/rooms/11416838;modern, luxurious and bright;59948241;Tom;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;1;1;"[""Hangers"", ""Fire extinguisher"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Hair dryer"", ""TV"", ""Heating"", ""Smoke alarm""]";109.00;20;2016-04-23;2017-11-01;96;10;10;10;10;9;9;0.35
11417310;https://www.airbnb.com/rooms/11417310;Small Studio In heart of Amsterdam;20126629;Lisa;f;Centrum-West;Entire apartment;Entire home/apt;1 bath;;1;"[""Wifi"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Heating"", ""Washer""]";72.00;2;2016-02-29;2016-03-09;100;10;10;10;10;10;9;0.03
11417729;https://www.airbnb.com/rooms/11417729;Bright guest room Amsterdam BoLo;2176156;Daphne;t;Bos en Lommer;Private room in apartment;Private room;0 baths;1;1;"[""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Stove"", ""Wifi"", ""Hot water"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Long term stays allowed"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";55.00;84;2016-03-27;2020-03-01;98;10;9;10;10;9;10;1.46
11426389;https://www.airbnb.com/rooms/11426389;Cosy room in bohemian apartment;59321901;Inge;f;Oostelijk Havengebied - Indische Buurt;Private room in apartment;Private room;1.5 shared baths;1;1;"[""Kitchen"", ""Hair dryer"", ""Host greets you"", ""Heating"", ""Paid parking off premises"", ""Wifi"", ""Essentials"", ""First aid kit"", ""Hot water"", ""Private entrance""]";40.00;13;2016-03-22;2019-01-12;98;10;10;10;10;9;10;0.23
11427247;https://www.airbnb.com/rooms/11427247;Easy-going appartment with garden;6077975;Julia;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;3;3;"[""Wifi"", ""Iron"", ""Essentials"", ""Kitchen"", ""TV"", ""Heating"", ""Washer""]";190.00;1;2016-03-20;2016-03-20;100;10;10;10;10;10;10;0.02
11428550;https://www.airbnb.com/rooms/11428550;Central Stay with Canal View!;24199097;Natascha;f;Centrum-West;Entire loft;Entire home/apt;1 bath;1;1;"[""Microwave"", ""Single level home"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Waterfront"", ""Washer""]";299.00;31;2016-04-01;2020-01-02;95;10;10;10;10;10;9;0.54
11429204;https://www.airbnb.com/rooms/11429204;Nice apartment near Westerpark;58439667;Elly;f;Westerpark;Entire apartment;Entire home/apt;1 bath;;1;"[""Wifi"", ""Hot water"", ""Hangers"", ""Host greets you"", ""Paid parking off premises"", ""Essentials"", ""Kitchen"", ""Bed linens"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";95.00;27;2016-03-06;2018-05-20;96;10;10;9;10;10;9;0.46
11430214;https://www.airbnb.com/rooms/11430214;"*Best location + flex check in/out + 55"" tv *";60047987;Fulco;t;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1.5 baths;1;1;"[""Barbecue utensils"", ""Microwave"", ""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""Cable TV"", ""BBQ grill"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shower gel"", ""Shampoo"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Kitchen"", ""Gym"", ""Cooking basics"", ""Iron"", ""EV charger"", ""Dishwasher"", ""Host greets you"", ""Long term stays allowed"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";249.00;46;2016-03-13;2020-03-08;99;10;10;10;10;10;9;0.79
