id;listing_url;name;host_id;host_name;host_is_superhost;neighbourhood_cleansed;property_type;room_type;bathrooms_text;bedrooms;beds;amenities;price;number_of_reviews;first_review;last_review;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;reviews_per_month
4612837;https://www.airbnb.com/rooms/4612837;Appartement 75m2 Place Bellecour;23897896;Marine;f;2e Arrondissement;Shared room in apartment;Shared room;1 shared bath;1;2;"[""Cable TV"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Air conditioning"", ""Iron"", ""Heating"", ""Kitchen"", ""TV"", ""Smoke alarm"", ""Washer"", ""Wifi""]";150.00;2;2014-12-07;2016-01-13;100;10;10;10;10;10;10;0.03
4613876;https://www.airbnb.com/rooms/4613876;Appartement atypique centre de Lyon;19689772;Denis-Marc;t;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Essentials"", ""Elevator"", ""Heating"", ""Kitchen"", ""TV"", ""Washer"", ""Wifi""]";120.00;2;2016-06-19;2016-06-23;90;10;9;10;10;10;9;0.04
4618016;https://www.airbnb.com/rooms/4618016;Cosy room in Lyon, close to metro;22999035;Eloïse;t;8e Arrondissement;Private room in apartment;Private room;1 shared bath;1;1;"[""Dishwasher"", ""Refrigerator"", ""Shampoo"", ""Cooking basics"", ""Elevator"", ""Heating"", ""Coffee maker"", ""TV"", ""Hangers"", ""Hot water"", ""Kitchen"", ""Oven"", ""Hair dryer"", ""Microwave"", ""Dishes and silverware"", ""Iron"", ""Stove"", ""Paid parking off premises"", ""Patio or balcony"", ""Essentials"", ""Host greets you"", ""Wifi""]";33.00;99;2014-12-07;2020-10-14;97;10;10;10;10;10;10;1.34
4618190;https://www.airbnb.com/rooms/4618190;Appart 55m² en plein coeur de Lyon;23923506;Ludovic;f;2e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Cable TV"", ""Shampoo"", ""Hair dryer"", ""Essentials"", ""Wifi"", ""Elevator"", ""Heating"", ""Kitchen"", ""TV"", ""Free parking on premises"", ""Host greets you"", ""Washer"", ""Hot water""]";180.00;1;2018-12-09;2018-12-09;80;10;8;10;10;10;8;0.04
4618692;https://www.airbnb.com/rooms/4618692;Typical and design appartement;23925445;Céline;f;4e Arrondissement;Entire apartment;Entire home/apt;1 bath;3;3;"[""Cable TV"", ""Essentials"", ""Elevator"", ""Heating"", ""Kitchen"", ""TV"", ""Wifi""]";220.00;8;2014-12-07;2016-06-27;95;10;10;10;10;10;9;0.11
4618771;https://www.airbnb.com/rooms/4618771;In the heart of Lyon presqu'île;10988397;Jocelyn;f;2e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Shampoo"", ""Microwave"", ""Kitchen"", ""TV"", ""Oven"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Freezer"", ""Keypad"", ""Paid parking off premises"", ""Hot water"", ""Wifi"", ""Extra pillows and blankets"", ""Essentials"", ""Laundromat nearby"", ""Elevator"", ""Hair dryer"", ""Smoke alarm"", ""Ethernet connection"", ""Nespresso machine"", ""Washer"", ""Hangers"", ""Cable TV"", ""Heating"", ""Cooking basics"", ""Coffee maker"", ""Dishwasher""]";44.00;582;2014-12-06;2020-12-04;92;10;9;10;10;10;9;7.91
4619884;https://www.airbnb.com/rooms/4619884;Room 2 pers. in the center of LYON;21333522;Patrick;t;1er Arrondissement;Private room in apartment;Private room;1 private bath;1;1;"[""Shampoo"", ""Hair dryer"", ""Wifi"", ""Heating"", ""Breakfast"", ""Dedicated workspace"", ""Hangers""]";34.00;231;2014-12-06;2020-07-12;94;10;10;10;10;10;10;3.14
4621072;https://www.airbnb.com/rooms/4621072;Beau Studio 28m2 refait à neuf Lyon;13053609;Marie;t;2e Arrondissement;Entire apartment;Entire home/apt;1 bath;;1;"[""Shampoo"", ""Microwave"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Oven"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Hot water"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Iron"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""Heating"", ""Cooking basics"", ""Coffee maker""]";69.00;16;2014-12-22;2019-11-04;94;10;10;10;9;10;9;0.22
4630025;https://www.airbnb.com/rooms/4630025;Appartement Haussmannien;23403880;Jérôme;f;6e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Carbon monoxide alarm"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Wifi"", ""Shampoo"", ""Iron"", ""First aid kit"", ""Heating"", ""Kitchen"", ""TV"", ""Smoke alarm"", ""Washer"", ""Indoor fireplace"", ""Dedicated workspace"", ""Hangers""]";95.00;9;2016-05-16;2016-09-25;100;10;10;10;10;10;10;0.16
4630176;https://www.airbnb.com/rooms/4630176;Doppelzimmer in Zentrumsnaehe doubleroom central;23977639;Sanne;f;2e Arrondissement;Private room in apartment;Private room;1 shared bath;1;1;"[""Washer"", ""Bed linens"", ""Shampoo"", ""Hair dryer"", ""Essentials"", ""Dedicated workspace"", ""Elevator"", ""Iron"", ""Heating"", ""Kitchen"", ""Smoke alarm"", ""Host greets you"", ""Hot water"", ""Wifi"", ""Hangers""]";26.00;89;2015-12-06;2018-10-10;99;10;10;10;10;10;10;1.45
4635005;https://www.airbnb.com/rooms/4635005;Appartement standing plein centre;23965539;Virginie;f;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;3;4;"[""Cable TV"", ""Essentials"", ""Elevator"", ""First aid kit"", ""Heating"", ""Kitchen"", ""TV"", ""Smoke alarm"", ""Washer"", ""Wifi""]";190.00;11;2015-01-03;2017-05-09;89;9;9;9;10;10;9;0.15
4636321;https://www.airbnb.com/rooms/4636321;Chambre - sdb privée - vue dégagée -Hôtel de ville;9792057;Geoffray;f;1er Arrondissement;Private room in apartment;Private room;1 bath;1;1;"[""Essentials"", ""Elevator"", ""Iron"", ""Heating"", ""Kitchen"", ""Smoke alarm"", ""Washer"", ""Wifi"", ""Hangers""]";150.00;3;2014-12-09;2017-12-10;100;10;10;10;10;10;10;0.04
4637016;https://www.airbnb.com/rooms/4637016;Joli appart au coeur du vieux lyon;24009399;Isabelle;f;5e Arrondissement;Entire apartment;Entire home/apt;1 bath;2;3;"[""Shampoo"", ""Room-darkening shades"", ""Microwave"", ""Long term stays allowed"", ""Kitchen"", ""Oven"", ""Patio or balcony"", ""Crib"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Lockbox"", ""Hot water"", ""Wifi"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Pack \u2019n Play/travel crib"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Iron"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""Heating"", ""High chair"", ""Cooking basics"", ""Children\u2019s books and toys"", ""Coffee maker"", ""Bathtub"", ""Dishwasher""]";69.00;91;2014-12-30;2020-10-11;92;10;9;10;10;10;10;1.25
4640376;https://www.airbnb.com/rooms/4640376;Studio douillet à côté des Terreaux;24026152;Amandine;f;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Kitchen"", ""Washer"", ""Heating""]";40.00;8;2014-12-08;2016-12-11;88;10;10;10;10;10;10;0.11
4641761;https://www.airbnb.com/rooms/4641761;"1 bedroom just off ""Terreaux""";24032808;Clara;f;1er Arrondissement;Private room in apartment;Private room;1 bath;1;1;"[""Shampoo"", ""Kitchen"", ""Elevator"", ""Heating"", ""Essentials"", ""Washer"", ""Wifi""]";15.00;1;2015-10-04;2015-10-04;80;10;10;10;10;10;10;0.02
4643008;https://www.airbnb.com/rooms/4643008;Croix Rousse - Bien lire avant réservation;24038571;Jean Christophe;f;1er Arrondissement;Private room in apartment;Private room;1 shared bath;1;1;"[""Shampoo"", ""Kitchen"", ""Oven"", ""Refrigerator"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Host greets you"", ""Paid parking off premises"", ""Hot water"", ""Wifi"", ""Extra pillows and blankets"", ""Essentials"", ""Hair dryer"", ""Iron"", ""Washer"", ""Hangers"", ""Pocket wifi"", ""Heating"", ""Cooking basics"", ""Coffee maker"", ""Dishwasher""]";34.00;23;2015-01-04;2020-09-28;95;10;10;10;10;10;10;0.32
4643074;https://www.airbnb.com/rooms/4643074;88m2 Plein Centre - Place Bellecour;16623728;Leo;f;2e Arrondissement;Entire apartment;Entire home/apt;2 baths;2;2;"[""Shampoo"", ""Microwave"", ""Kitchen"", ""TV"", ""Oven"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Hot water"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Breakfast"", ""Ethernet connection"", ""Washer"", ""Hangers"", ""Cable TV"", ""Pocket wifi"", ""Heating"", ""Cooking basics"", ""Coffee maker""]";63.00;1;2018-06-07;2018-06-07;80;6;8;8;8;10;10;0.03
4647613;https://www.airbnb.com/rooms/4647613;Central place in Lyon!;24060600;Julie;f;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Dedicated workspace"", ""Essentials"", ""Shampoo"", ""Hair dryer"", ""Iron"", ""Heating"", ""Kitchen"", ""Smoke alarm"", ""Washer"", ""Wifi"", ""Hangers""]";50.00;18;2015-04-05;2017-12-10;98;10;10;10;10;10;10;0.26
4648489;https://www.airbnb.com/rooms/4648489;Cosy and calm studio for a break;7239536;Camille;t;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Stove"", ""Dishes and silverware"", ""Bed linens"", ""Carbon monoxide alarm"", ""Essentials"", ""Hair dryer"", ""Extra pillows and blankets"", ""Wifi"", ""Iron"", ""Free street parking"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Kitchen"", ""Smoke alarm"", ""Host greets you"", ""Hot water"", ""Refrigerator"", ""Dedicated workspace"", ""Hangers""]";51.00;31;2014-12-11;2020-07-06;92;10;9;10;10;10;9;0.42
4649332;https://www.airbnb.com/rooms/4649332;Appartement de charme 6 mn centre;11954693;Anna;f;7e Arrondissement;Entire apartment;Entire home/apt;1 bath;2;2;"[""Shampoo"", ""Microwave"", ""Kitchen"", ""TV"", ""Oven"", ""Crib"", ""Refrigerator"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wifi"", ""Extra pillows and blankets"", ""Pack \u2019n Play/travel crib"", ""Essentials"", ""Elevator"", ""Iron"", ""Smoke alarm"", ""Washer"", ""Baby bath"", ""Cable TV"", ""Changing table"", ""Heating"", ""Cooking basics"", ""Coffee maker"", ""Bathtub"", ""Dishwasher""]";66.00;3;2014-12-08;2017-09-29;93;10;9;10;10;9;9;0.04
4650032;https://www.airbnb.com/rooms/4650032;Vieilles pierres le long du Rhône;24072142;Charles;f;6e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Kitchen"", ""Elevator"", ""Heating"", ""Essentials"", ""Smoke alarm"", ""Washer"", ""Cable TV"", ""TV"", ""Wifi""]";90.00;1;2014-12-07;2014-12-07;100;10;10;10;10;8;10;0.01
4650184;https://www.airbnb.com/rooms/4650184;Belle chambre pour les Lumières !;24069762;Alison;f;3e Arrondissement;Private room in apartment;Private room;1 bath;1;1;"[""Cable TV"", ""Essentials"", ""Shampoo"", ""Elevator"", ""Heating"", ""Breakfast"", ""Kitchen"", ""TV"", ""Washer"", ""Wifi""]";100.00;1;2014-12-08;2014-12-08;80;10;10;10;10;8;8;0.01
4652128;https://www.airbnb.com/rooms/4652128;Appartement calme en centre de Lyon;24082023;Sophie;f;3e Arrondissement;Entire apartment;Entire home/apt;1 bath;2;6;"[""Essentials"", ""Elevator"", ""Heating"", ""Kitchen"", ""TV"", ""Free parking on premises"", ""Dryer"", ""Wifi""]";130.00;3;2014-11-26;2016-12-11;90;8;9;8;10;9;9;0.04
4655738;https://www.airbnb.com/rooms/4655738;Beau T2 hypercentre Lyon;8965813;Agathe;f;2e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Essentials"", ""Elevator"", ""Heating"", ""Kitchen"", ""TV"", ""Smoke alarm"", ""Washer"", ""Wifi""]";61.00;10;2015-01-31;2016-06-17;84;10;9;9;10;10;9;0.14
4656273;https://www.airbnb.com/rooms/4656273;Maison avec vue dans ruelle pavée;24007186;Natacha;f;1er Arrondissement;Entire house;Entire home/apt;1 bath;2;2;"[""Dishes and silverware"", ""Dedicated workspace"", ""Essentials"", ""Hair dryer"", ""Coffee maker"", ""Iron"", ""First aid kit"", ""Heating"", ""Cooking basics"", ""Kitchen"", ""TV"", ""Smoke alarm"", ""Oven"", ""Dryer"", ""Host greets you"", ""Washer"", ""Refrigerator"", ""Wifi""]";67.00;24;2015-03-29;2020-02-13;87;9;9;9;8;10;9;0.34
4656883;https://www.airbnb.com/rooms/4656883;Charmant 40m², cœur du vieux Lyon;24102184;Malcolm;f;5e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Dedicated workspace"", ""Essentials"", ""Shampoo"", ""Hair dryer"", ""Iron"", ""Heating"", ""Kitchen"", ""TV"", ""Smoke alarm"", ""Washer"", ""Wifi"", ""Hangers""]";63.00;3;2016-05-17;2016-06-15;100;10;10;10;10;10;9;0.05
4657340;https://www.airbnb.com/rooms/4657340;Central Appt in Lyon, city  of lights;17863878;Clotilde;f;7e Arrondissement;Entire apartment;Entire home/apt;1 bath;3;3;"[""Cable TV"", ""Essentials"", ""Shampoo"", ""Heating"", ""Kitchen"", ""TV"", ""Washer"", ""Wifi""]";65.00;3;2016-12-11;2018-12-09;93;10;9;9;10;10;10;0.06
4657453;https://www.airbnb.com/rooms/4657453;Lyon 5e , Appart avec vue!;24103480;Madeline;f;5e Arrondissement;Entire apartment;Entire home/apt;1 bath;2;2;"[""Bed linens"", ""Dedicated workspace"", ""Shampoo"", ""Hair dryer"", ""Essentials"", ""Wifi"", ""Elevator"", ""Heating"", ""Breakfast"", ""Kitchen"", ""Smoke alarm"", ""Washer"", ""Hot water""]";50.00;1;2014-12-08;2014-12-08;80;8;8;8;8;6;8;0.01
4657731;https://www.airbnb.com/rooms/4657731;2 bedrooms apartment on separate floor;2093850;Risa;f;1er Arrondissement;Private room in apartment;Private room;1 private bath;2;3;"[""Shampoo"", ""Microwave"", ""Long term stays allowed"", ""Kitchen"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Paid parking off premises"", ""Hot water"", ""Wifi"", ""Carbon monoxide alarm"", ""Essentials"", ""Hair dryer"", ""Iron"", ""Lock on bedroom door"", ""Smoke alarm"", ""Washer"", ""Hangers"", ""Free street parking"", ""Heating"", ""Cooking basics"", ""Private entrance"", ""Coffee maker""]";50.00;76;2016-09-02;2018-08-26;98;10;10;10;10;10;10;1.45
4658242;https://www.airbnb.com/rooms/4658242;Charmant studio dans le Vieux Lyon;24107334;Charlotte;f;5e Arrondissement;Entire apartment;Entire home/apt;1 bath;;1;"[""Essentials"", ""Heating"", ""Kitchen"", ""Washer"", ""Wifi""]";100.00;1;2014-12-08;2014-12-08;80;8;10;8;10;8;8;0.01
4659208;https://www.airbnb.com/rooms/4659208;Centre ville 2 à 6 personnes;24110991;Sophie;f;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;;3;"[""Hot water"", ""Luggage dropoff allowed"", ""Hangers"", ""Kitchen"", ""Shampoo"", ""Heating"", ""Essentials"", ""Hair dryer"", ""Dryer"", ""Smoke alarm"", ""Washer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Iron"", ""Host greets you"", ""TV"", ""Wifi""]";110.00;7;2017-10-01;2020-10-03;94;10;10;10;10;10;10;0.18
4659291;https://www.airbnb.com/rooms/4659291;Croix Rousse - Fêtes des Lumières;24110755;Pauline;f;1er Arrondissement;Private room in apartment;Private room;Half-bath;1;2;"[""Essentials"", ""Shampoo"", ""Elevator"", ""First aid kit"", ""Heating"", ""Breakfast"", ""Kitchen"", ""Washer"", ""Wifi""]";120.00;1;2014-12-07;2014-12-07;80;10;10;10;10;10;8;0.01
4660025;https://www.airbnb.com/rooms/4660025;Appart 108m2 spacieux saxe-Gambetta;619959;Hélène;f;7e Arrondissement;Entire apartment;Entire home/apt;2 baths;2;3;"[""Cable TV"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Heating"", ""Kitchen"", ""TV"", ""Free parking on premises"", ""Dryer"", ""Washer"", ""Wifi"", ""Hangers""]";310.00;2;2016-06-15;2016-06-19;80;6;8;10;10;6;6;0.04
4664237;https://www.airbnb.com/rooms/4664237;Bel appartement près de bellecour;23753416;Mathieu;f;7e Arrondissement;Entire apartment;Entire home/apt;1 bath;2;3;"[""Shampoo"", ""Microwave"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Oven"", ""Patio or balcony"", ""Crib"", ""Refrigerator"", ""Dedicated workspace"", ""Dishes and silverware"", ""Stove"", ""Bed linens"", ""Host greets you"", ""Hot water"", ""Wifi"", ""Extra pillows and blankets"", ""Pack \u2019n Play/travel crib"", ""Essentials"", ""Hair dryer"", ""Elevator"", ""Iron"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Ethernet connection"", ""Washer"", ""Baby bath"", ""Children\u2019s dinnerware"", ""Hangers"", ""Cable TV"", ""Free street parking"", ""Changing table"", ""Cleaning before checkout"", ""Heating"", ""High chair"", ""Cooking basics"", ""Children\u2019s books and toys"", ""Coffee maker"", ""Bathtub"", ""Dishwasher""]";60.00;10;2015-01-30;2020-08-14;98;10;9;10;10;10;10;0.14
4665604;https://www.airbnb.com/rooms/4665604;Appartement - 40m² - Lyon centre;23959741;Alexis;f;7e Arrondissement;Entire apartment;Entire home/apt;1 bath;;1;"[""Essentials"", ""Heating"", ""Kitchen"", ""TV"", ""Washer"", ""Wifi""]";100.00;1;2014-12-07;2014-12-07;80;10;10;10;10;6;6;0.01
4666976;https://www.airbnb.com/rooms/4666976;T2 standing calme plein centre;24145992;Stéphane;f;6e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Essentials"", ""Shampoo"", ""Elevator"", ""Heating"", ""Breakfast"", ""Kitchen"", ""TV""]";125.00;6;2015-10-11;2017-12-10;90;10;9;10;10;9;9;0.09
4670186;https://www.airbnb.com/rooms/4670186;Lyon -Monplaisir (50m from métro D);8960330;Claude;f;3e Arrondissement;Private room in apartment;Private room;1 bath;1;1;"[""Wifi"", ""Kitchen"", ""Elevator"", ""TV"", ""Heating""]";40.00;34;2014-12-06;2017-09-28;92;10;10;10;10;10;9;0.46
4670491;https://www.airbnb.com/rooms/4670491;Bel appartement type maison de ville  Croix Rousse;14508340;Hamid;f;4e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Shampoo"", ""Kitchen"", ""TV"", ""Dedicated workspace"", ""Dishes and silverware"", ""Bed linens"", ""Outlet covers"", ""Host greets you"", ""Hot water"", ""Wifi"", ""Extra pillows and blankets"", ""Pack \u2019n Play/travel crib"", ""Essentials"", ""Hair dryer"", ""Iron"", ""Smoke alarm"", ""Ethernet connection"", ""Hangers"", ""Pocket wifi"", ""Heating"", ""High chair"", ""Children\u2019s books and toys""]";75.00;31;2015-09-01;2019-11-03;98;10;10;10;10;10;10;0.48
4670781;https://www.airbnb.com/rooms/4670781;Studio 30m² 2 à 4 places Vieux Lyon;24161720;Hugo;f;5e Arrondissement;Entire apartment;Entire home/apt;1 bath;;1;"[""Kitchen"", ""Washer"", ""Essentials"", ""Heating""]";70.00;1;2014-12-07;2014-12-07;80;10;8;10;10;10;8;0.01
4677847;https://www.airbnb.com/rooms/4677847;Grand appartement en hyper-centre;13529262;Jessica;f;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;1;2;"[""Essentials"", ""Hair dryer"", ""Shampoo"", ""Wifi"", ""Heating"", ""Kitchen"", ""Washer"", ""Dedicated workspace"", ""Hangers""]";167.00;18;2014-12-10;2017-01-25;94;10;10;10;10;10;10;0.25
4677975;https://www.airbnb.com/rooms/4677975;Appartement face au Rhône;24192623;Vincent;f;7e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Shampoo"", ""Kitchen"", ""Elevator"", ""Heating"", ""Essentials"", ""Washer"", ""Cable TV"", ""TV"", ""Wifi""]";42.00;1;2014-12-08;2014-12-08;100;10;10;10;10;10;10;0.01
4679012;https://www.airbnb.com/rooms/4679012;Appartement proche Tramway pour Stade des Lumières;13960369;Boris;f;3e Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;"[""Essentials"", ""Heating"", ""Kitchen"", ""Smoke alarm"", ""Washer""]";48.00;1;2014-12-07;2014-12-07;80;8;8;10;10;8;8;0.01
4684458;https://www.airbnb.com/rooms/4684458;Bel appartement Cordeliers;19953727;Marie;f;2e Arrondissement;Entire apartment;Entire home/apt;1 bath;2;2;"[""Kitchen"", ""Heating"", ""Essentials"", ""Smoke alarm"", ""Washer"", ""TV"", ""Wifi""]";120.00;2;2015-01-27;2015-11-23;80;10;9;10;9;10;9;0.03
4686396;https://www.airbnb.com/rooms/4686396;Appartement Croix Rousse;24230051;Paul;f;1er Arrondissement;Entire apartment;Entire home/apt;1 bath;1;1;[];100.00;1;2014-12-06;2014-12-06;100;10;10;10;10;10;10;0.01
4686487;https://www.airbnb.com/rooms/4686487;Grand appartement familial;24230293;Cyril;f;9e Arrondissement;Entire condominium;Entire home/apt;2 baths;1;4;"[""Children\u2019s books and toys"", ""Extra pillows and blankets"", ""Bathtub"", ""Free street parking"", ""Garden or backyard"", ""Oven"", ""Iron"", ""TV"", ""Heating"", ""Dishes and silverware"", ""Coffee maker"", ""Cleaning before checkout"", ""Hot water"", ""Refrigerator"", ""Stove"", ""Patio or balcony"", ""Smoke alarm"", ""Pack \u2019n Play/travel crib"", ""Microwave"", ""Elevator"", ""Building staff"", ""Essentials"", ""Washer"", ""Dishwasher"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Free parking on premises"", ""Cooking basics""]";80.00;6;2014-12-08;2019-12-26;93;10;10;10;10;8;9;0.08
4686855;https://www.airbnb.com/rooms/4686855;One room in Lyon Croix Rousse FR;24232226;Catherine;t;1er Arrondissement;Private room in apartment;Private room;1 shared bath;1;1;"[""Bed linens"", ""Refrigerator"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Shampoo"", ""Cooking basics"", ""Wifi"", ""Heating"", ""Coffee maker"", ""TV"", ""Hot water"", ""Hangers"", ""Kitchen"", ""Oven"", ""Hair dryer"", ""Microwave"", ""Dishes and silverware"", ""Washer"", ""Luggage dropoff allowed"", ""Iron"", ""Paid parking off premises"", ""Stove"", ""Shower gel"", ""First aid kit"", ""Essentials"", ""Dryer"", ""Host greets you"", ""Breakfast""]";28.00;606;2014-12-16;2020-12-24;96;10;10;10;10;10;10;8.23
4687231;https://www.airbnb.com/rooms/4687231;Chambre privée + petit déjeuner;24234169;Adeline Et Geoffrey;f;9e Arrondissement;Private room in apartment;Private room;1 bath;1;1;"[""Cable TV"", ""Essentials"", ""Elevator"", ""Heating"", ""Breakfast"", ""Kitchen"", ""TV"", ""Smoke alarm"", ""Free parking on premises"", ""Wifi""]";41.00;77;2014-12-08;2016-05-16;93;10;10;9;10;9;10;1.05
