id,minutes,n_ingredients
116931,15,13
118048,165,7
229059,35,10
140633,120,13
370757,10,7
316763,55,12
152968,8,4
402533,75,9
362365,155,12
38090,15,11
88005,15,6
167477,20,9
311956,60,8
465971,50,12
229979,30,7
74514,22,18
289369,20,7
389485,20,7
307358,20,10
421487,5,3
413386,60,13
171677,90,17
114507,35,6
13315,15,3
332069,10,4
258859,25,11
503997,45,16
25265,25,4
416070,35,11
244742,30,7
60230,15,9
263171,320,17
429432,15,10
498281,30,7
109975,60,14
177300,50,11
45222,110,12
248944,45,5
358598,50,9
282931,50,12
148124,125,7
20516,35,7
142753,150,12
483184,150,12
141513,15,5
166044,30,4
6737,15,11
254309,60,10
331727,50,16
354020,2,21
370936,25,13
315940,95,5
170528,145,11
139190,560,14
196902,25,13
324416,20,7
158853,35,9
417181,30,7
314699,5,6
455716,20,12
289458,35,12
344022,80,10
254430,5,4
155902,22,10
63562,20,5
501774,20,11
96279,40,13
50669,20,4
71689,470,5
36308,25,14
189381,40,11
472744,345,10
95434,900,7
400838,120,13
393744,40,10
313903,1,4
239879,40,7
369162,30,8
460822,17,9
124440,60,10
454059,5,6
321627,35,10
37231,40,3
51058,20,8
279565,5,4
354873,310,16
137101,70,10
130844,80,9
457173,20,11
290197,15,9
244352,110,11
271984,25,10
370106,55,12
148117,75,11
73310,7,8
502959,65,15
93557,70,10
21437,75,12
437855,45,6
469516,27,5
303645,10,7
187437,45,13
57498,10,8
232891,110,11
384170,75,8
139013,75,11
171823,40,11
137512,50,11
155760,115,13
57209,15,5
435243,105,12
504600,30,8
199569,35,13
23551,50,11
170050,60,10
433302,110,14
256427,90,12
426929,15,4
26762,20,6
188919,120,7
8027,0,6
178998,35,4
223182,40,13
41085,20,5
277364,90,10
54795,35,7
226874,60,13
240032,25,7
53809,15,7
450958,2490,11
493961,45,15
146886,80,8
246374,110,12
373107,15,10
171171,35,17
488229,20,12
46304,50,10
4655,20,11
337108,32,8
107809,40,11
219365,70,15
127934,4345,6
74573,10,6
375834,5,5
182501,70,6
63958,75,16
66763,55,7
259448,45,15
37695,45,8
142340,50,6
420409,30,10
326227,80,15
447296,40,6
96094,35,8
13832,20,9
256049,70,9
121785,150,10
162949,10,6
466038,55,9
71697,65,8
66609,21,9
13480,45,7
102738,40,9
70573,20,12
237192,190,9
265446,20,10
267608,26,7
356174,15,7
357425,1740,15
136558,50,24
51949,10,4
61922,64,10
343960,80,10
117844,180,11
34394,38,12
38978,10,6
508239,55,9
64851,40,6
337813,135,14
510240,27,15
130187,40,17
189910,15,6
346543,35,7
155475,35,7
178093,30,9
78152,55,9
80144,40,13
64586,15,4
373172,95,11
94584,60,8
133529,10,7
479970,40,13
279310,10,7
166840,65,6
45980,20,2
51916,200,9
387716,6,4
465643,15,7
281399,50,16
146213,5,5
19532,245,7
180499,40,8
30748,220,8
142380,10,6
292525,55,11
293081,370,6
28022,45,9
373605,10,4
54773,45,24
256493,25,6
412855,110,11
2987,0,17
56698,30,11
79554,60,11
148408,25,11
500822,45,6
269856,35,9
151175,15,8
227638,30,8
45642,70,6
316,201,13
150025,10,8
179848,40,7
471736,140,17
268384,41,8
181196,33,8
54852,370,4
62710,75,7
104750,45,12
46128,10,6
116580,50,11
134214,35,6
266685,75,11
81315,110,14
62605,420,13
93969,65,18
411143,380,14
253899,45,13
203615,70,9
508667,60,11
148772,80,6
55338,18,7
18095,5,7
112346,255,9
190258,20,9
21626,20,7
127919,25,11
50458,115,9
304626,10,6
18211,560,9
327982,20,11
123749,90,6
20525,130,17
382700,60,13
53445,915,3
205192,60,8
415052,50,15
26885,40,7
416203,50,7
60038,40,4
460913,35,9
253048,490,4
363299,110,10
76978,20,4
75917,25,4
310815,20,10
19515,495,9
529309,40,8
71771,50,13
119596,10,10
286332,5,5
238838,2,2
253420,35,10
150137,25,12
35901,60,6
468856,23,7
61043,60,6
184072,95,8
377103,15,6
425217,285,21
277574,60,8
337582,10,4
78361,50,6
178959,35,14
175619,20,8
238092,60,18
404932,27,5
341417,60,8
28279,260,6
90003,70,10
280303,90,17
9948,95,10
195277,25,7
105567,5,3
378013,940,6
96223,30,7
407149,40,15
346393,60,13
467023,60,9
80092,35,8
275447,20,4
265313,27,5
161971,5,6
262605,35,9
248772,80,14
281676,65,21
501674,15,5
207256,45,7
235650,45,6
141774,50,14
149113,5,7
178416,15,6
359560,25,5
409348,18,6
357485,30,8
394564,40,10
29526,75,6
167431,40,7
254762,90,20
421824,55,12
399916,35,9
495992,10,6
353652,145,7
30761,25,8
481278,75,14
147853,60,10
239966,10,8
234295,80,13
157938,25,8
348179,40,13
264645,40,13
196101,15,5
488358,1560,12
263451,15,6
188201,20,4
156231,40,14
336499,255,13
79099,545,5
396857,10,6
454999,5,7
294395,100,7
408940,30,11
21206,50,6
75040,13,6
475230,115,18
156475,45,8
325136,30,6
497026,15,10
229136,65,6
348329,55,15
472527,55,10
69113,20,12
28243,25,6
259824,27,10
279454,30,6
361983,30,14
514,10,4
366789,140,8
277856,145,14
20770,70,5
408752,50,20
256489,45,7
417328,30,10
226274,50,11
448446,70,4
235406,20,8
48957,135,9
298401,45,9
375735,130,8
207762,35,12
195051,60,11
190812,120,13
17294,55,9
80852,25,11
269412,20,9
294200,25,11
222808,20,8
230536,75,7
394472,20,10
146569,31,11
247671,120,7
429534,15,10
117027,1455,8
13986,370,10
149860,60,9
21462,12,4
138526,20,12
211275,30,7
62330,65,8
145667,90,6
186716,135,4
466965,30,8
279555,245,4
294239,85,7
46592,50,12
40746,150,17
91205,20,9
486676,35,7
362506,30,13
164138,21,6
151038,130,8
48672,365,6
144438,30,7
462385,37,13
231935,10,5
73140,500,11
152304,60,18
177110,20,8
368751,60,8
199225,35,10
137247,45,12
110130,75,12
482245,30,9
181120,60,11
214113,5,7
60009,30,5
505719,45,15
114792,65,13
318316,110,8
353975,120,18
431148,35,5
335601,6,5
96464,40,11
245023,367,14
343471,70,16
459026,150,16
232206,30,11
345918,60,9
185490,40,7
6751,115,12
32496,15,5
237080,65,11
88342,210,14
188909,33,16
492889,15,10
387848,30,12
353587,20,7
87204,65,16
79031,28,4
277683,10,4
488674,5,5
29762,1440,18
95815,20,16
424455,30,8
216528,135,5
218201,45,10
449719,25,9
194601,45,12
173903,50,9
407913,45,6
52767,100,16
258187,15,7
488164,15,11
370551,68,9
271452,25,10
103417,105,8
134390,37,5
304191,60,12
149403,40,9
293102,10,4
141757,65,10
89830,65,12
346546,40,8
180596,30,13
211833,30,9
431187,30,7
272292,60,10
251329,40,5
102454,50,13
59568,27,10
164592,85,7
352124,105,7
121747,31,15
307977,30,10
130008,25,7
323107,45,17
107111,35,6
152074,45,11
237178,17,11
70538,110,9
204840,45,11
348802,35,13
377655,330,6
103197,100,14
457881,140,13
58847,90,14
84365,485,5
207546,35,10
226695,35,11
84410,50,10
231007,35,13
114771,22,12
68472,5,8
19119,30,5
53948,135,10
28741,65,9
432574,20,4
7542,60,7
76963,165,13
21971,20,17
494731,185,5
5132,70,16
208756,70,8
114483,165,11
42053,740,6
110475,30,11
360374,25,10
464622,2,5
189896,40,5
259314,50,11
17204,10,4
130859,100,11
55414,140,10
159839,40,2
117386,20,7
278465,35,8
209587,50,11
12809,50,4
283971,65,15
234924,10,12
344552,15,10
159335,60,7
142279,70,16
189810,5,5
246993,45,9
24451,35,5
230611,15,8
323756,80,10
463555,25,9
137660,20,8
93442,47,2
347831,20,6
137113,65,12
379924,48,11
195436,110,9
157571,55,16
115273,4335,4
58242,20,6
243081,10,7
282948,55,9
125213,20,9
137819,75,10
318363,70,11
369105,2,7
224037,80,9
319954,15,7
346378,630,12
118596,21,4
204919,250,7
228192,15,6
229932,95,10
170425,25,8
240012,380,10
139964,25,12
236405,25,7
171850,40,8
196548,45,7
137192,45,6
396432,21,7
186809,45,7
164107,15,6
251270,50,4
305121,40,7
289811,40,13
105733,55,9
111770,40,8
409528,55,11
199328,35,7
302578,80,6
279281,25,9
142458,10,7
136799,55,6
96825,27,10
23108,45,10
157345,20,9
101989,55,16
197285,70,13
441319,55,14
302857,485,9
390785,45,7
35594,20,9
183037,22,9
183244,10,6
156145,90,12
406071,10,4
131815,15,5
315022,23050,3
82243,35,9
120396,10,11
177546,25,10
259194,27,8
457723,70,11
16945,65,7
515641,20,8
499336,134,30
39835,70,9
122276,145,7
145760,125,4
334617,20,6
3729,61,7
102047,5,7
344052,90,18
140034,10,5
174355,70,16
269064,5,7
15953,45,8
278816,20,13
106152,28,8
44113,185,8
48636,45,6
69447,128,12
467618,40,7
259425,20,12
440847,10,5
108725,22,5
9358,50,9
250445,15,4
112100,30,7
389594,70,15
161544,20,6
347339,60,8
251061,60,10
416011,30,10
139555,18,7
435722,5,6
447400,15,8
61676,45,12
178205,10,5
179301,10,7
470042,240,7
287498,35,5
158486,65,7
261311,15,4
257748,25,13
108062,26,6
12276,55,9
122230,80,18
228819,17,2
115485,30,13
125305,25,11
271597,15,6
57584,25,10
153211,90,14
26377,40,11
143380,60,7
182803,15,6
525,28,7
78488,10,5
108448,30,6
57743,65,18
30594,4385,11
316402,80,12
17630,190,12
296649,55,16
111640,90,11
447682,35,8
328162,53,9
313541,40,8
301281,45,9
167189,23,11
33965,20,24
421935,15,7
154107,45,12
100875,50,11
79281,35,14
397558,50,12
397441,70,9
376648,135,4
439628,45,8
71469,60,10
335607,15,9
366826,45,10
102337,80,12
317560,60,11
99637,85,10
350033,27,11
248485,24,4
384136,15,15
14196,50,7
307069,60,11
62489,70,4
517630,7,6
263297,30,11
333831,20,12
329141,10,7
111913,65,12
261697,65,10
392606,25,13
133502,55,9
206077,35,7
173504,65,8
34685,34,7
111718,745,14
527547,35,9
48822,2,2
453355,10,9
106411,45,13
152050,20,9
7595,60,10
349511,10,8
59055,53,13
318615,25,8
152846,35,17
248191,10,4
124272,65,5
32879,10,3
126639,10,5
252030,45,12
23478,10,8
142959,35,16
131566,50,7
327833,25,4
365266,20,7
251534,2881,3
178787,60,18
401805,100,20
207470,70,10
357428,30,8
366570,38,5
445523,200,15
91660,20,11
186700,32,8
104708,195,8
222256,40,9
77894,25,10
534196,50,4
131377,90,10
242451,30,3
462697,25,5
166786,25,11
150123,50,8
479327,90,10
118489,18,11
303918,35,10
494047,10,4
101190,65,14
478602,1455,15
80978,100,7
456801,120,12
73345,25,15
332642,35,17
179555,55,7
488343,375,15
32215,483,3
383683,25,5
279254,30,13
252727,45,5
68022,70,12
30241,47,13
482966,30,11
397514,140,9
500615,13,3
183678,10,9
248994,6,9
230352,35,10
414449,10,5
451421,55,12
132312,65,5
85267,35,7
378878,45,12
492863,25,11
91884,152,5
69886,5,7
280294,7,7
119623,25,7
47244,80,12
372081,45,10
489545,40,13
285741,40,7
342249,5,4
236705,30,8
107820,35,12
334624,50,9
453806,30,11
479776,75,8
182241,40,16
183024,45,9
180500,13,10
245268,21,3
334809,2,2
90440,15,6
30477,10,6
169527,75,9
326416,100,16
241312,45,9
369327,20,8
454658,35,9
72083,40,9
325417,55,7
67083,10,8
201573,60,8
342290,10,10
315130,2,5
187971,50,7
382085,75,14
191053,30,9
420427,27,12
206058,495,5
172744,30,8
108134,55,12
451284,65,7
298581,15,11
144303,60,10
101498,35,10
134330,10,4
331972,90,10
122932,45,12
205799,60,14
453102,20,6
435087,155,11
267713,65,11
232412,25,7
221832,30,2
412902,65,12
272388,20,13
162803,75,11
111348,8,3
440998,45,10
299063,55,7
81880,20,6
211503,7,10
290216,25,8
505112,1445,11
459793,20,7
263310,15,9
428395,20,5
137806,7,6
161604,60,22
19908,25,13
21024,13,9
10924,5,3
271420,50,10
301484,55,12
135872,15,8
139914,28,6
308653,200,13
49679,40,11
30205,11,3
456495,40,13
510514,30,8
94210,195,8
144797,33,7
252052,15,4
97278,90,10
64637,30,7
403526,35,7
9725,75,10
388254,25,12
102193,20,10
104870,45,15
90464,205,12
186942,35,13
100462,110,12
192656,55,8
254538,10,2
354339,400,8
176357,40,6
184089,100,19
401123,65,13
123336,20,8
360821,45,10
335453,22,13
272044,3,5
165758,25,8
57239,490,14
289406,70,14
274649,28,7
411940,30,12
478598,20,15
24653,35,10
106571,7,4
136075,50,12
363027,195,4
271681,130,7
369896,20,11
251827,70,6
172518,46,9
129867,65,9
43693,15,3
157001,400,11
91282,20,6
163805,675,5
137770,35,14
127128,15,5
76874,45,9
312905,90,6
230740,50,20
515572,60,11
295115,13,8
313044,5,5
109941,55,8
282720,25,7
221684,30,10
338790,5,4
76517,25,5
182948,70,17
235903,65,16
49749,12,5
78945,50,12
427627,15,6
105281,35,10
389658,36,8
75760,50,8
463612,94,15
337826,15,9
34155,20,9
142137,50,8
27605,35,5
152903,60,13
316221,55,15
17434,30,11
426410,180,10
64720,75,9
94067,75,13
357099,35,6
127293,75,9
91174,85,11
204137,50,10
98447,25,16
87275,65,7
360193,50,3
72328,20,8
304322,17,5
143473,40,18
185831,60,19
317893,33,10
191372,1475,13
219895,25,8
83835,15,4
119021,5,4
218920,10,8
444922,40,8
488215,30,10
94155,30,7
481151,7,7
334123,35,5
422387,20,9
515540,210,6
183356,25,5
172541,70,13
481453,35,7
511612,45,6
16925,25,12
449647,30,8
408013,40,6
251596,4321,3
67500,17,12
359328,15,17
296475,63,8
365438,720,6
126707,35,5
28737,35,7
231478,260,7
201516,40,7
401738,25,10
309440,10,11
376,25,8
337371,4,9
367872,97,8
285022,50,15
384069,55,5
312318,10,8
255407,60,11
428031,60,17
461327,5,7
65588,15,11
19483,20,7
229670,90,10
104572,30,5
476420,30,7
165285,10,6
384084,30,7
213197,45,12
189620,18,13
288621,5,6
108993,45,11
317838,15,12
354704,40,5
386469,22,11
512801,5,6
177530,225,16
155822,50,13
120025,80,14
83202,40,15
136864,185,5
62794,95,6
143658,135,9
84248,25,8
98966,95,13
243077,55,13
58822,600,8
69423,45,8
333849,26,5
197226,60,9
100454,35,14
338491,6,6
113861,60,11
58851,45,14
8181,0,6
50956,70,7
72449,35,14
406068,50,9
92603,1480,11
221655,20,11
7527,65,4
61148,50,7
100719,60,12
397287,60,20
128857,35,7
219503,23,5
289116,260,12
178526,12,3
301497,30,11
353047,30,14
492861,13,4
127091,4,4
98989,25,13
391214,430,6
219269,35,3
40362,30,6
163788,10,4
340041,90,15
290423,40,8
404533,35,7
249822,85,19
360566,45,9
70997,80,6
26714,10,2
194197,30,5
217231,50,9
413444,45,14
485827,35,4
369660,70,19
127974,25,6
104629,80,8
427041,30,9
372190,55,14
99701,35,13
243217,70,7
322823,30,8
113564,40,4
149391,60,15
447952,60,13
402689,25,11
227257,30,12
409911,40,13
155961,25,8
333950,35,11
397828,260,12
50334,140,12
425819,20,8
106697,285,13
183993,35,5
58333,80,14
14047,50,5
60754,10,8
42959,15,8
135723,45,14
124435,70,5
294781,15,6
328256,30,12
333028,375,5
44919,45,8
468454,20,12
186742,30,13
448196,60,13
347208,80,14
126632,1725,8
408302,245,7
92354,270,10
250915,500,6
327224,75,7
230213,105,11
219060,60,8
138814,145,7
30008,50,8
16406,32,10
236164,140,11
36640,535,19
6776,70,9
53949,45,11
7497,0,10
251235,65,10
402151,780,7
259123,25,5
195472,20,13
227102,6,5
238059,60,15
116197,65,8
35834,25,8
170195,45,11
202941,5,2
28447,35,9
122891,35,11
336431,95,10
259717,45,10
394860,35,11
289745,60,12
83584,15,7
47655,40,9
373687,20,9
453853,45,14
59519,195,9
472531,105,10
429094,30,7
63585,50,12
111213,40,11
458224,5,6
83546,80,20
58353,60,15
447255,50,9
387745,15,6
13342,17,5
72072,130,14
66215,40,8
34906,50,8
447121,15,14
358699,35,9
201610,15,8
214042,65,9
345430,25,8
7815,18,10
192985,90,5
90005,65,11
3232,0,8
73283,70,8
319519,20,6
7104,0,4
521682,45,10
436834,60,20
24117,60,9
234850,10,6
100882,5,3
132397,36,12
400083,10,8
103077,20,5
95405,10,6
82170,50,22
244094,10,4
4464,0,4
11182,55,7
270387,5,2
317884,5,8
110033,495,12
424879,3,4
112675,15,9
204328,10,5
53137,40,8
218459,200,5
40623,55,11
34371,30,4
215788,15,7
505115,30,10
23557,40,9
181442,15,8
77033,40,9
498891,10,13
491363,50,8
80619,25,10
273455,380,11
49040,25,13
141459,90,17
432021,260,4
29085,100,9
287606,375,11
74482,50,10
51098,70,6
421869,26,8
315629,90,8
193184,75,5
499497,55,11
243349,35,11
176081,225,11
393010,85,11
296086,40,7
65959,80,9
378771,55,8
36830,95,10
225727,250,4
54779,10,4
32516,210,10
11533,180,13
136331,110,10
78123,50,14
201460,30,10
129287,145,15
192366,50,8
389875,45,10
181346,20,4
114012,90,7
298280,25,9
116313,90,11
57070,23,9
234605,60,12
420748,30,10
204583,35,10
174524,10,9
116439,95,10
360128,35,13
51715,40,6
150312,10,3
20264,40,19
382461,65,14
170479,372,12
134334,10,6
26254,75,16
498353,40,11
294743,50,12
31344,15,5
275302,100,9
327594,55,13
500881,40,11
162809,105,15
347240,45,14
358458,45,11
229380,30,9
225242,12,6
163953,70,10
186788,75,9
89167,25,3
382988,85,11
17794,80,13
213356,90,11
94636,305,7
372932,71,8
273428,5,5
93784,25,8
136676,20,6
114943,35,11
184582,20,3
116474,45,20
272559,30,11
501601,20,9
497149,55,14
78730,105,13
439392,45,20
358878,490,10
259765,102,11
314335,3,6
202154,90,10
261560,55,7
312393,20,6
302612,30,11
345509,10,10
229384,25,12
412087,45,11
66197,45,16
104667,40,8
143813,16,4
330382,30,9
97409,45,9
321761,55,5
395681,20,13
518415,45,9
32989,20,11
419892,25,12
401929,35,7
16009,55,11
285222,27,10
116319,120,12
306681,75,7
179894,50,9
95926,5,3
226167,310,4
274123,5,8
42305,16,5
349591,35,11
416533,45,9
345850,130,6
88461,30,7
391535,75,7
128064,10,6
388860,12,5
42026,15,12
94396,120,18
291437,40,4
249242,5,4
145072,65,8
59574,25,11
85416,55,4
296101,25,8
404723,10,11
155600,50,11
290548,50,12
178722,5,6
448616,45,12
216405,375,7
454394,65,11
126869,20,10
29057,45,14
225779,5,3
10589,25,8
289990,110,11
38519,80,12
274560,50,14
263602,10,8
236223,5,6
209945,105,14
25691,60,3
61126,105,10
108084,30,6
142243,70,8
223516,32,11
162315,45,7
339027,65,11
35342,15,8
298655,5,4
94293,60,5
207410,12,6
413688,380,10
29214,35,16
357520,55,4
93924,45,8
439797,60,11
436787,33,10
343745,330,6
154221,45,12
241644,70,10
433183,15,6
57284,45,25
179564,2,3
445091,45,8
207305,80,13
46081,75,8
119662,65,12
74468,25,9
208478,15,6
94644,25,7
90825,50,8
185243,195,10
295414,35,8
32684,210,11
186228,20,10
87300,35,7
501161,5,10
58596,2,3
96513,30,7
109854,7,10
464927,60,13
107742,35,10
313239,75,7
82179,25,9
175920,60,18
325624,2,4
320246,305,6
414203,15,9
15204,20,8
28744,30,8
76543,45,9
350807,25,12
251142,5,3
20237,215,17
218733,30,10
193619,50,11
431917,8,6
294912,27,12
222968,105,10
347833,13,8
402101,15,9
177898,90,10
177531,20,5
348421,30,10
255615,30,9
44378,55,9
32246,50,11
397324,120,13
130042,70,11
444015,50,14
136722,730,9
418842,370,10
441007,32,13
182069,30,8
7547,25,10
34176,40,6
49767,25,6
117254,60,9
110755,45,9
90975,15,12
42277,65,12
144645,60,11
393736,375,13
223828,10,5
229931,75,11
349965,70,12
482445,5,3
34766,90,13
289922,500,11
158126,320,8
13390,10,5
126667,85,14
86624,32,7
111081,245,12
475667,30,9
412062,90,8
302885,55,4
35989,55,9
376782,30,12
53881,45,13
184364,100,13
11122,180,5
476653,45,5
203892,425,5
9122,200,15
185888,140,11
254724,20,5
